,Unnamed: 0,Item1,Item2,book,chapter,sentences_index,contain_ren,Start,End
23270,2830999,仁,保,caizhong-langji,外集卷四,37371,True,152,192
23271,2831000,仁,民,caizhong-langji,外集卷四,37371,True,152,192
23272,2831001,仁,耆,caizhong-langji,外集卷四,37371,True,152,192
23273,2831002,仁,艾,caizhong-langji,外集卷四,37371,True,152,192
23274,2831003,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23275,2831004,仁,明,caizhong-langji,外集卷四,37371,True,152,192
23276,2831005,仁,辟,caizhong-langji,外集卷四,37371,True,152,192
23277,2831006,仁,土,caizhong-langji,外集卷四,37371,True,152,192
23278,2831007,仁,有,caizhong-langji,外集卷四,37371,True,152,192
23279,2831008,仁,德,caizhong-langji,外集卷四,37371,True,152,192
23280,2831009,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23281,2831010,仁,襄,caizhong-langji,外集卷四,37371,True,152,192
23282,2831011,仁,贞,caizhong-langji,外集卷四,37371,True,152,192
23283,2831012,仁,心,caizhong-langji,外集卷四,37371,True,152,192
23284,2831013,仁,大,caizhong-langji,外集卷四,37371,True,152,192
23285,2831014,仁,度,caizhong-langji,外集卷四,37371,True,152,192
23286,2831015,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23287,2831016,仁,匡,caizhong-langji,外集卷四,37371,True,152,192
23288,2831017,仁,大,caizhong-langji,外集卷四,37371,True,152,192
23289,2831018,仁,虑,caizhong-langji,外集卷四,37371,True,152,192
23290,2831019,仁,慈,caizhong-langji,外集卷四,37371,True,152,192
23291,2831020,仁,民,caizhong-langji,外集卷四,37371,True,152,192
23292,2831021,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23293,2831022,仁,定,caizhong-langji,外集卷四,37371,True,152,192
23294,2831023,仁,知,caizhong-langji,外集卷四,37371,True,152,192
23295,2831024,仁,过,caizhong-langji,外集卷四,37371,True,152,192
23296,2831025,仁,能,caizhong-langji,外集卷四,37371,True,152,192
23297,2831026,仁,改,caizhong-langji,外集卷四,37371,True,152,192
23298,2831027,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23299,2831028,仁,恭,caizhong-langji,外集卷四,37371,True,152,192
23300,2831029,仁,不,caizhong-langji,外集卷四,37371,True,152,192
23301,2831030,仁,生,caizhong-langji,外集卷四,37371,True,152,192
23302,2831031,仁,其,caizhong-langji,外集卷四,37371,True,152,192
23303,2831032,仁,国,caizhong-langji,外集卷四,37371,True,152,192
23304,2831033,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23305,2831034,仁,声,caizhong-langji,外集卷四,37371,True,152,192
23306,2831035,仁,一,caizhong-langji,外集卷四,37371,True,152,192
23307,2831036,仁,德,caizhong-langji,外集卷四,37371,True,152,192
23308,2831037,仁,不,caizhong-langji,外集卷四,37371,True,152,192
23309,2831038,仁,懈,caizhong-langji,外集卷四,37371,True,152,192
23310,2831039,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23311,2831040,仁,简,caizhong-langji,外集卷四,37371,True,152,192
23312,2831041,仁,夙,caizhong-langji,外集卷四,37371,True,152,192
23313,2831042,仁,兴,caizhong-langji,外集卷四,37371,True,152,192
23314,2831043,仁,夜,caizhong-langji,外集卷四,37371,True,152,192
23315,2831044,仁,寐,caizhong-langji,外集卷四,37371,True,152,192
23316,2831045,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23317,2831046,仁,敬,caizhong-langji,外集卷四,37371,True,152,192
23318,2831047,仁,清,caizhong-langji,外集卷四,37371,True,152,192
23319,2831048,仁,白,caizhong-langji,外集卷四,37371,True,152,192
23320,2831049,仁,自,caizhong-langji,外集卷四,37371,True,152,192
23321,2831050,仁,守,caizhong-langji,外集卷四,37371,True,152,192
23322,2831051,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23323,2831052,仁,贞,caizhong-langji,外集卷四,37371,True,152,192
23324,2831053,仁,柔,caizhong-langji,外集卷四,37371,True,152,192
23325,2831054,仁,德,caizhong-langji,外集卷四,37371,True,152,192
23326,2831055,仁,好,caizhong-langji,外集卷四,37371,True,152,192
23327,2831056,仁,众,caizhong-langji,外集卷四,37371,True,152,192
23328,2831057,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23329,2831058,仁,靖,caizhong-langji,外集卷四,37371,True,152,192
23330,2831059,仁,安,caizhong-langji,外集卷四,37371,True,152,192
23331,2831060,仁,乐,caizhong-langji,外集卷四,37371,True,152,192
23332,2831061,仁,治,caizhong-langji,外集卷四,37371,True,152,192
23333,2831062,仁,民,caizhong-langji,外集卷四,37371,True,152,192
23334,2831063,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23335,2831064,仁,康,caizhong-langji,外集卷四,37371,True,152,192
23336,2831065,仁,小,caizhong-langji,外集卷四,37371,True,152,192
23337,2831066,仁,心,caizhong-langji,外集卷四,37371,True,152,192
23338,2831067,仁,畏,caizhong-langji,外集卷四,37371,True,152,192
23339,2831068,仁,忌,caizhong-langji,外集卷四,37371,True,152,192
23340,2831069,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23341,2831070,仁,僖,caizhong-langji,外集卷四,37371,True,152,192
23342,2831071,仁,中,caizhong-langji,外集卷四,37371,True,152,192
23343,2831072,仁,身,caizhong-langji,外集卷四,37371,True,152,192
23344,2831073,仁,早,caizhong-langji,外集卷四,37371,True,152,192
23345,2831074,仁,折,caizhong-langji,外集卷四,37371,True,152,192
23346,2831075,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23347,2831076,仁,悼,caizhong-langji,外集卷四,37371,True,152,192
23348,2831077,仁,慈,caizhong-langji,外集卷四,37371,True,152,192
23349,2831078,仁,仁,caizhong-langji,外集卷四,37371,True,152,192
23350,2831079,仁,和,caizhong-langji,外集卷四,37371,True,152,192
23351,2831080,仁,民,caizhong-langji,外集卷四,37371,True,152,192
23352,2831081,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23353,2831082,仁,顺,caizhong-langji,外集卷四,37371,True,152,192
23354,2831083,仁,好,caizhong-langji,外集卷四,37371,True,152,192
23355,2831084,仁,勇,caizhong-langji,外集卷四,37371,True,152,192
23356,2831085,仁,致,caizhong-langji,外集卷四,37371,True,152,192
23357,2831086,仁,力,caizhong-langji,外集卷四,37371,True,152,192
23358,2831087,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23359,2831088,仁,庄,caizhong-langji,外集卷四,37371,True,152,192
23360,2831089,仁,恭,caizhong-langji,外集卷四,37371,True,152,192
23361,2831090,仁,人,caizhong-langji,外集卷四,37371,True,152,192
23362,2831091,仁,短,caizhong-langji,外集卷四,37371,True,152,192
23363,2831092,仁,折,caizhong-langji,外集卷四,37371,True,152,192
23364,2831093,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23365,2831094,仁,哀,caizhong-langji,外集卷四,37371,True,152,192
23366,2831095,仁,在,caizhong-langji,外集卷四,37371,True,152,192
23367,2831096,仁,国,caizhong-langji,外集卷四,37371,True,152,192
23368,2831097,仁,逢,caizhong-langji,外集卷四,37371,True,152,192
23369,2831098,仁,难,caizhong-langji,外集卷四,37371,True,152,192
23370,2831099,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23371,2831100,仁,愍,caizhong-langji,外集卷四,37371,True,152,192
23372,2831101,仁,名,caizhong-langji,外集卷四,37371,True,152,192
23373,2831102,仁,实,caizhong-langji,外集卷四,37371,True,152,192
23374,2831103,仁,过,caizhong-langji,外集卷四,37371,True,152,192
23375,2831104,仁,爽,caizhong-langji,外集卷四,37371,True,152,192
23376,2831105,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23377,2831106,仁,缪,caizhong-langji,外集卷四,37371,True,152,192
23378,2831107,仁,壅,caizhong-langji,外集卷四,37371,True,152,192
23379,2831108,仁,遏,caizhong-langji,外集卷四,37371,True,152,192
23380,2831109,仁,不,caizhong-langji,外集卷四,37371,True,152,192
23381,2831110,仁,通,caizhong-langji,外集卷四,37371,True,152,192
23382,2831111,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23383,2831112,仁,幽,caizhong-langji,外集卷四,37371,True,152,192
23384,2831113,仁,暴,caizhong-langji,外集卷四,37371,True,152,192
23385,2831114,仁,虐,caizhong-langji,外集卷四,37371,True,152,192
23386,2831115,仁,无,caizhong-langji,外集卷四,37371,True,152,192
23387,2831116,仁,亲,caizhong-langji,外集卷四,37371,True,152,192
23388,2831117,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23389,2831118,仁,厉,caizhong-langji,外集卷四,37371,True,152,192
23390,2831119,仁,致,caizhong-langji,外集卷四,37371,True,152,192
23391,2831120,仁,志,caizhong-langji,外集卷四,37371,True,152,192
23392,2831121,仁,大,caizhong-langji,外集卷四,37371,True,152,192
23393,2831122,仁,图,caizhong-langji,外集卷四,37371,True,152,192
23394,2831123,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23395,2831124,仁,景,caizhong-langji,外集卷四,37371,True,152,192
23396,2831125,仁,辟,caizhong-langji,外集卷四,37371,True,152,192
23397,2831126,仁,土,caizhong-langji,外集卷四,37371,True,152,192
23398,2831127,仁,兼,caizhong-langji,外集卷四,37371,True,152,192
23399,2831128,仁,国,caizhong-langji,外集卷四,37371,True,152,192
23400,2831129,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23401,2831130,仁,桓,caizhong-langji,外集卷四,37371,True,152,192
23402,2831131,仁,经,caizhong-langji,外集卷四,37371,True,152,192
23403,2831132,仁,纬,caizhong-langji,外集卷四,37371,True,152,192
23404,2831133,仁,天,caizhong-langji,外集卷四,37371,True,152,192
23405,2831134,仁,地,caizhong-langji,外集卷四,37371,True,152,192
23406,2831135,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23407,2831136,仁,文,caizhong-langji,外集卷四,37371,True,152,192
23408,2831137,仁,执,caizhong-langji,外集卷四,37371,True,152,192
23409,2831138,仁,义,caizhong-langji,外集卷四,37371,True,152,192
23410,2831139,仁,扬,caizhong-langji,外集卷四,37371,True,152,192
23411,2831140,仁,善,caizhong-langji,外集卷四,37371,True,152,192
23412,2831141,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23413,2831142,仁,怀,caizhong-langji,外集卷四,37371,True,152,192
23414,2831143,仁,短,caizhong-langji,外集卷四,37371,True,152,192
23415,2831144,仁,折,caizhong-langji,外集卷四,37371,True,152,192
23416,2831145,仁,不,caizhong-langji,外集卷四,37371,True,152,192
23417,2831146,仁,成,caizhong-langji,外集卷四,37371,True,152,192
23418,2831147,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23419,2831148,仁,殇,caizhong-langji,外集卷四,37371,True,152,192
23420,2831149,仁,去,caizhong-langji,外集卷四,37371,True,152,192
23421,2831150,仁,礼,caizhong-langji,外集卷四,37371,True,152,192
23422,2831151,仁,远,caizhong-langji,外集卷四,37371,True,152,192
23423,2831152,仁,众,caizhong-langji,外集卷四,37371,True,152,192
23424,2831153,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23425,2831154,仁,炀,caizhong-langji,外集卷四,37371,True,152,192
23426,2831155,仁,怠,caizhong-langji,外集卷四,37371,True,152,192
23427,2831156,仁,政,caizhong-langji,外集卷四,37371,True,152,192
23428,2831157,仁,外,caizhong-langji,外集卷四,37371,True,152,192
23429,2831158,仁,交,caizhong-langji,外集卷四,37371,True,152,192
23430,2831159,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23431,2831160,仁,携,caizhong-langji,外集卷四,37371,True,152,192
23432,2831161,仁,治,caizhong-langji,外集卷四,37371,True,152,192
23433,2831162,仁,典,caizhong-langji,外集卷四,37371,True,152,192
23434,2831163,仁,不,caizhong-langji,外集卷四,37371,True,152,192
23435,2831164,仁,敷,caizhong-langji,外集卷四,37371,True,152,192
23436,2831165,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23437,2831166,仁,祈,caizhong-langji,外集卷四,37371,True,152,192
23438,2831231,圣,仁,caizhong-langji,外集卷四,37371,True,152,192
23439,2831238,圣,仁,caizhong-langji,外集卷四,37371,True,152,192
23440,2831334,圣,仁,caizhong-langji,外集卷四,37371,True,152,192
23441,2831486,盛,仁,caizhong-langji,外集卷四,37371,True,152,192
23442,2831493,盛,仁,caizhong-langji,外集卷四,37371,True,152,192
23443,2831589,盛,仁,caizhong-langji,外集卷四,37371,True,152,192
23444,2831740,明,仁,caizhong-langji,外集卷四,37371,True,152,192
23445,2831747,明,仁,caizhong-langji,外集卷四,37371,True,152,192
23446,2831843,明,仁,caizhong-langji,外集卷四,37371,True,152,192
23447,2831993,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23448,2832000,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23449,2832096,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23450,2832245,舜,仁,caizhong-langji,外集卷四,37371,True,152,192
23451,2832252,舜,仁,caizhong-langji,外集卷四,37371,True,152,192
23452,2832348,舜,仁,caizhong-langji,外集卷四,37371,True,152,192
23453,2832496,残,仁,caizhong-langji,外集卷四,37371,True,152,192
23454,2832503,残,仁,caizhong-langji,外集卷四,37371,True,152,192
23455,2832599,残,仁,caizhong-langji,外集卷四,37371,True,152,192
23456,2832746,人,仁,caizhong-langji,外集卷四,37371,True,152,192
23457,2832753,人,仁,caizhong-langji,外集卷四,37371,True,152,192
23458,2832849,人,仁,caizhong-langji,外集卷四,37371,True,152,192
23459,2832995,多,仁,caizhong-langji,外集卷四,37371,True,152,192
23460,2833002,多,仁,caizhong-langji,外集卷四,37371,True,152,192
23461,2833098,多,仁,caizhong-langji,外集卷四,37371,True,152,192
23462,2833243,垒,仁,caizhong-langji,外集卷四,37371,True,152,192
23463,2833250,垒,仁,caizhong-langji,外集卷四,37371,True,152,192
23464,2833346,垒,仁,caizhong-langji,外集卷四,37371,True,152,192
23465,2833490,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23466,2833497,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23467,2833593,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23468,2833736,桀,仁,caizhong-langji,外集卷四,37371,True,152,192
23469,2833743,桀,仁,caizhong-langji,外集卷四,37371,True,152,192
23470,2833839,桀,仁,caizhong-langji,外集卷四,37371,True,152,192
23471,2833981,残,仁,caizhong-langji,外集卷四,37371,True,152,192
23472,2833988,残,仁,caizhong-langji,外集卷四,37371,True,152,192
23473,2834084,残,仁,caizhong-langji,外集卷四,37371,True,152,192
23474,2834225,义,仁,caizhong-langji,外集卷四,37371,True,152,192
23475,2834232,义,仁,caizhong-langji,外集卷四,37371,True,152,192
23476,2834328,义,仁,caizhong-langji,外集卷四,37371,True,152,192
23477,2834468,损,仁,caizhong-langji,外集卷四,37371,True,152,192
23478,2834475,损,仁,caizhong-langji,外集卷四,37371,True,152,192
23479,2834571,损,仁,caizhong-langji,外集卷四,37371,True,152,192
23480,2834710,善,仁,caizhong-langji,外集卷四,37371,True,152,192
23481,2834717,善,仁,caizhong-langji,外集卷四,37371,True,152,192
23482,2834813,善,仁,caizhong-langji,外集卷四,37371,True,152,192
23483,2834951,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23484,2834958,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23485,2835054,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23486,2835191,纣,仁,caizhong-langji,外集卷四,37371,True,152,192
23487,2835198,纣,仁,caizhong-langji,外集卷四,37371,True,152,192
23488,2835294,纣,仁,caizhong-langji,外集卷四,37371,True,152,192
23489,2835430,慈,仁,caizhong-langji,外集卷四,37371,True,152,192
23490,2835437,慈,仁,caizhong-langji,外集卷四,37371,True,152,192
23491,2835533,慈,仁,caizhong-langji,外集卷四,37371,True,152,192
23492,2835668,惠,仁,caizhong-langji,外集卷四,37371,True,152,192
23493,2835675,惠,仁,caizhong-langji,外集卷四,37371,True,152,192
23494,2835771,惠,仁,caizhong-langji,外集卷四,37371,True,152,192
23495,2835905,爱,仁,caizhong-langji,外集卷四,37371,True,152,192
23496,2835912,爱,仁,caizhong-langji,外集卷四,37371,True,152,192
23497,2836008,爱,仁,caizhong-langji,外集卷四,37371,True,152,192
23498,2836141,亲,仁,caizhong-langji,外集卷四,37371,True,152,192
23499,2836148,亲,仁,caizhong-langji,外集卷四,37371,True,152,192
23500,2836244,亲,仁,caizhong-langji,外集卷四,37371,True,152,192
23501,2836376,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23502,2836383,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23503,2836479,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23504,2836610,孝,仁,caizhong-langji,外集卷四,37371,True,152,192
23505,2836617,孝,仁,caizhong-langji,外集卷四,37371,True,152,192
23506,2836713,孝,仁,caizhong-langji,外集卷四,37371,True,152,192
23507,2836843,爱,仁,caizhong-langji,外集卷四,37371,True,152,192
23508,2836850,爱,仁,caizhong-langji,外集卷四,37371,True,152,192
23509,2836946,爱,仁,caizhong-langji,外集卷四,37371,True,152,192
23510,2837075,民,仁,caizhong-langji,外集卷四,37371,True,152,192
23511,2837082,民,仁,caizhong-langji,外集卷四,37371,True,152,192
23512,2837178,民,仁,caizhong-langji,外集卷四,37371,True,152,192
23513,2837306,好,仁,caizhong-langji,外集卷四,37371,True,152,192
23514,2837313,好,仁,caizhong-langji,外集卷四,37371,True,152,192
23515,2837409,好,仁,caizhong-langji,外集卷四,37371,True,152,192
23516,2837536,与,仁,caizhong-langji,外集卷四,37371,True,152,192
23517,2837543,与,仁,caizhong-langji,外集卷四,37371,True,152,192
23518,2837639,与,仁,caizhong-langji,外集卷四,37371,True,152,192
23519,2837765,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23520,2837772,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23521,2837868,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23522,2837993,惠,仁,caizhong-langji,外集卷四,37371,True,152,192
23523,2838000,惠,仁,caizhong-langji,外集卷四,37371,True,152,192
23524,2838096,惠,仁,caizhong-langji,外集卷四,37371,True,152,192
23525,2838220,圣,仁,caizhong-langji,外集卷四,37371,True,152,192
23526,2838227,圣,仁,caizhong-langji,外集卷四,37371,True,152,192
23527,2838323,圣,仁,caizhong-langji,外集卷四,37371,True,152,192
23528,2838446,善,仁,caizhong-langji,外集卷四,37371,True,152,192
23529,2838453,善,仁,caizhong-langji,外集卷四,37371,True,152,192
23530,2838549,善,仁,caizhong-langji,外集卷四,37371,True,152,192
23531,2838671,同,仁,caizhong-langji,外集卷四,37371,True,152,192
23532,2838678,同,仁,caizhong-langji,外集卷四,37371,True,152,192
23533,2838774,同,仁,caizhong-langji,外集卷四,37371,True,152,192
23534,2838895,文,仁,caizhong-langji,外集卷四,37371,True,152,192
23535,2838902,文,仁,caizhong-langji,外集卷四,37371,True,152,192
23536,2838998,文,仁,caizhong-langji,外集卷四,37371,True,152,192
23537,2839118,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23538,2839125,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23539,2839221,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23540,2839340,宣,仁,caizhong-langji,外集卷四,37371,True,152,192
23541,2839347,宣,仁,caizhong-langji,外集卷四,37371,True,152,192
23542,2839443,宣,仁,caizhong-langji,外集卷四,37371,True,152,192
23543,2839561,声,仁,caizhong-langji,外集卷四,37371,True,152,192
23544,2839568,声,仁,caizhong-langji,外集卷四,37371,True,152,192
23545,2839664,声,仁,caizhong-langji,外集卷四,37371,True,152,192
23546,2839781,闻,仁,caizhong-langji,外集卷四,37371,True,152,192
23547,2839788,闻,仁,caizhong-langji,外集卷四,37371,True,152,192
23548,2839884,闻,仁,caizhong-langji,外集卷四,37371,True,152,192
23549,2840000,宣,仁,caizhong-langji,外集卷四,37371,True,152,192
23550,2840007,宣,仁,caizhong-langji,外集卷四,37371,True,152,192
23551,2840103,宣,仁,caizhong-langji,外集卷四,37371,True,152,192
23552,2840218,远,仁,caizhong-langji,外集卷四,37371,True,152,192
23553,2840225,远,仁,caizhong-langji,外集卷四,37371,True,152,192
23554,2840321,远,仁,caizhong-langji,外集卷四,37371,True,152,192
23555,2840435,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23556,2840442,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23557,2840538,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23558,2840651,昭,仁,caizhong-langji,外集卷四,37371,True,152,192
23559,2840658,昭,仁,caizhong-langji,外集卷四,37371,True,152,192
23560,2840754,昭,仁,caizhong-langji,外集卷四,37371,True,152,192
23561,2840866,克,仁,caizhong-langji,外集卷四,37371,True,152,192
23562,2840873,克,仁,caizhong-langji,外集卷四,37371,True,152,192
23563,2840969,克,仁,caizhong-langji,外集卷四,37371,True,152,192
23564,2841080,定,仁,caizhong-langji,外集卷四,37371,True,152,192
23565,2841087,定,仁,caizhong-langji,外集卷四,37371,True,152,192
23566,2841183,定,仁,caizhong-langji,外集卷四,37371,True,152,192
23567,2841293,祸,仁,caizhong-langji,外集卷四,37371,True,152,192
23568,2841300,祸,仁,caizhong-langji,外集卷四,37371,True,152,192
23569,2841396,祸,仁,caizhong-langji,外集卷四,37371,True,152,192
23570,2841505,乱,仁,caizhong-langji,外集卷四,37371,True,152,192
23571,2841512,乱,仁,caizhong-langji,外集卷四,37371,True,152,192
23572,2841608,乱,仁,caizhong-langji,外集卷四,37371,True,152,192
23573,2841716,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23574,2841723,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23575,2841819,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23576,2841926,武,仁,caizhong-langji,外集卷四,37371,True,152,192
23577,2841933,武,仁,caizhong-langji,外集卷四,37371,True,152,192
23578,2842029,武,仁,caizhong-langji,外集卷四,37371,True,152,192
23579,2842135,聪,仁,caizhong-langji,外集卷四,37371,True,152,192
23580,2842142,聪,仁,caizhong-langji,外集卷四,37371,True,152,192
23581,2842238,聪,仁,caizhong-langji,外集卷四,37371,True,152,192
23582,2842343,明,仁,caizhong-langji,外集卷四,37371,True,152,192
23583,2842350,明,仁,caizhong-langji,外集卷四,37371,True,152,192
23584,2842446,明,仁,caizhong-langji,外集卷四,37371,True,152,192
23585,2842550,睿,仁,caizhong-langji,外集卷四,37371,True,152,192
23586,2842557,睿,仁,caizhong-langji,外集卷四,37371,True,152,192
23587,2842653,睿,仁,caizhong-langji,外集卷四,37371,True,152,192
23588,2842756,智,仁,caizhong-langji,外集卷四,37371,True,152,192
23589,2842763,智,仁,caizhong-langji,外集卷四,37371,True,152,192
23590,2842859,智,仁,caizhong-langji,外集卷四,37371,True,152,192
23591,2842961,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23592,2842968,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23593,2843064,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23594,2843165,献,仁,caizhong-langji,外集卷四,37371,True,152,192
23595,2843172,献,仁,caizhong-langji,外集卷四,37371,True,152,192
23596,2843268,献,仁,caizhong-langji,外集卷四,37371,True,152,192
23597,2843368,温,仁,caizhong-langji,外集卷四,37371,True,152,192
23598,2843375,温,仁,caizhong-langji,外集卷四,37371,True,152,192
23599,2843471,温,仁,caizhong-langji,外集卷四,37371,True,152,192
23600,2843570,柔,仁,caizhong-langji,外集卷四,37371,True,152,192
23601,2843577,柔,仁,caizhong-langji,外集卷四,37371,True,152,192
23602,2843673,柔,仁,caizhong-langji,外集卷四,37371,True,152,192
23603,2843771,圣,仁,caizhong-langji,外集卷四,37371,True,152,192
23604,2843778,圣,仁,caizhong-langji,外集卷四,37371,True,152,192
23605,2843874,圣,仁,caizhong-langji,外集卷四,37371,True,152,192
23606,2843971,善,仁,caizhong-langji,外集卷四,37371,True,152,192
23607,2843978,善,仁,caizhong-langji,外集卷四,37371,True,152,192
23608,2844074,善,仁,caizhong-langji,外集卷四,37371,True,152,192
23609,2844170,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23610,2844177,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23611,2844273,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23612,2844368,懿,仁,caizhong-langji,外集卷四,37371,True,152,192
23613,2844375,懿,仁,caizhong-langji,外集卷四,37371,True,152,192
23614,2844471,懿,仁,caizhong-langji,外集卷四,37371,True,152,192
23615,2844565,布,仁,caizhong-langji,外集卷四,37371,True,152,192
23616,2844572,布,仁,caizhong-langji,外集卷四,37371,True,152,192
23617,2844668,布,仁,caizhong-langji,外集卷四,37371,True,152,192
23618,2844761,德,仁,caizhong-langji,外集卷四,37371,True,152,192
23619,2844768,德,仁,caizhong-langji,外集卷四,37371,True,152,192
23620,2844864,德,仁,caizhong-langji,外集卷四,37371,True,152,192
23621,2844956,执,仁,caizhong-langji,外集卷四,37371,True,152,192
23622,2844963,执,仁,caizhong-langji,外集卷四,37371,True,152,192
23623,2845059,执,仁,caizhong-langji,外集卷四,37371,True,152,192
23624,2845150,义,仁,caizhong-langji,外集卷四,37371,True,152,192
23625,2845157,义,仁,caizhong-langji,外集卷四,37371,True,152,192
23626,2845253,义,仁,caizhong-langji,外集卷四,37371,True,152,192
23627,2845343,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23628,2845350,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23629,2845446,曰,仁,caizhong-langji,外集卷四,37371,True,152,192
23630,2845535,穆,仁,caizhong-langji,外集卷四,37371,True,152,192
23631,2845542,穆,仁,caizhong-langji,外集卷四,37371,True,152,192
23632,2845638,穆,仁,caizhong-langji,外集卷四,37371,True,152,192
23633,2845727,仁,义,caizhong-langji,外集卷四,37371,True,152,192
23634,2845728,仁,说,caizhong-langji,外集卷四,37371,True,152,192
23635,2845729,仁,民,caizhong-langji,外集卷四,37371,True,152,192
23636,2845730,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23637,2845731,仁,元,caizhong-langji,外集卷四,37371,True,152,192
23638,2845732,仁,安,caizhong-langji,外集卷四,37371,True,152,192
23639,2845733,仁,仁,caizhong-langji,外集卷四,37371,True,152,192
23640,2845734,仁,立,caizhong-langji,外集卷四,37371,True,152,192
23641,2845735,仁,政,caizhong-langji,外集卷四,37371,True,152,192
23642,2845736,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23643,2845737,仁,神,caizhong-langji,外集卷四,37371,True,152,192
23644,2845738,仁,布,caizhong-langji,外集卷四,37371,True,152,192
23645,2845739,仁,纲,caizhong-langji,外集卷四,37371,True,152,192
23646,2845740,仁,治,caizhong-langji,外集卷四,37371,True,152,192
23647,2845741,仁,纪,caizhong-langji,外集卷四,37371,True,152,192
23648,2845742,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23649,2845743,仁,平,caizhong-langji,外集卷四,37371,True,152,192
23650,2845744,仁,乱,caizhong-langji,外集卷四,37371,True,152,192
23651,2845745,仁,而,caizhong-langji,外集卷四,37371,True,152,192
23652,2845746,仁,不,caizhong-langji,外集卷四,37371,True,152,192
23653,2845747,仁,损,caizhong-langji,外集卷四,37371,True,152,192
23654,2845748,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23655,2845749,仁,灵,caizhong-langji,外集卷四,37371,True,152,192
23656,2845750,仁,保,caizhong-langji,外集卷四,37371,True,152,192
23657,2845751,仁,民,caizhong-langji,外集卷四,37371,True,152,192
23658,2845752,仁,耆,caizhong-langji,外集卷四,37371,True,152,192
23659,2845753,仁,艾,caizhong-langji,外集卷四,37371,True,152,192
23660,2845754,仁,曰,caizhong-langji,外集卷四,37371,True,152,192
23661,2845755,仁,明,caizhong-langji,外集卷四,37371,True,152,192
